Employee_ID,First_Name,Last_Name,Age,Gender,Department,Job_Level,Years_Experience,Annual_Salary,Monthly_Bonus,Satisfaction_Score,Performance_Rating,Projects_Completed,Overtime_Hours,Sick_Days_Taken,Remote_Work_Pct,Education_Level,City,Engagement_Index,Attrition_Risk
4693,Sam,Johnson,43.0,Non-Binary,Finance,Manager,6.3,61519.39,430.45,1.34,C,7,7.8,7.0,100,Bachelors,Atlanta,67.51,0.3466
4694,Leo,Thomas,43.0,Male,Finance,Manager,2.3,114068.41,486.91,6.52,B,9,1.9,0.0,25,Masters,Boston,75.85,0.1133
4695,Paul,Miller,38.0,Male,Finance,Senior,22.1,83141.34,451.33,8.8,A,5,0.0,8.0,75,Masters,Denver,69.6,0.2195
4696,Kate,Jones,21.0,Male,Operations,Junior,3.6,84392.42,610.71,1.37,F,9,1.2,5.0,0,PhD,Boston,42.41,0.1039
4697,Jack,Taylor,33.0,Male,Sales,Senior,4.3,60741.19,481.59,5.47,D,9,0.6,18.0,100,High School,Miami,80.35,0.3693
4698,Tina,Moore,51.0,Male,Operations,Junior,8.5,84692.18,540.88,6.3,B,9,8.7,,100,Bachelors,Portland,87.58,0.5901
4699,Diana,Smith,61.0,Male,Sales,Senior,5.2,109239.7,3019.1,2.72,B,11,0.9,7.0,100,Masters,Denver,81.32,0.2477
4700,Leo,Smith,51.0,Female,Operations,Lead,3.4,68813.8,1269.33,3.27,B,11,25.3,18.0,0,Bachelors,Denver,77.76,0.298
4701,Bob,Rodriguez,,Male,Support,Senior,0.6,64533.27,2108.27,8.07,D,3,4.7,16.0,100,Bachelors,Chicago,71.71,0.1352
4702,Sam,Jones,58.0,Male,HR,Director,6.4,66571.22,291.8,6.11,C,11,1.9,18.0,75,Masters,San Francisco,92.98,0.2914
4703,Eve,Smith,59.0,Female,Operations,Senior,14.2,107642.46,522.8,3.84,D,9,3.5,6.0,0,Bachelors,Denver,92.96,0.1779
4704,Hank,Miller,61.0,Male,Support,Senior,8.1,90817.73,409.56,7.88,D,10,16.3,7.0,50,High School,Atlanta,51.98,0.2323
4705,Grace,Rodriguez,59.0,Female,Support,Mid,3.4,103848.96,3211.84,7.72,C,7,5.1,18.0,50,Masters,Denver,71.03,0.234
4706,Ned,Wilson,32.0,Female,HR,Manager,1.0,78899.7,1613.91,4.11,B,13,7.0,1.0,100,High School,Austin,67.95,0.2112
4707,Charlie,Smith,31.0,Male,Support,Junior,11.9,72865.03,771.69,5.4,B,10,3.4,7.0,0,Bachelors,Denver,69.61,0.1428
4708,Rita,Martinez,27.0,Female,Sales,Manager,19.9,81326.77,1785.56,6.98,D,6,3.8,13.0,75,Bachelors,Denver,47.71,0.1646
4709,Paul,Taylor,34.0,Male,Finance,Mid,3.4,95543.49,750.01,4.09,C,4,20.7,,25,Bachelors,Denver,61.38,0.2593
4710,Sam,Thomas,45.0,Male,Sales,Junior,9.1,66563.4,766.14,,D,7,4.6,17.0,75,Bachelors,Portland,88.02,0.3763
4711,Sam,Brown,31.0,Female,Engineering,Lead,3.7,,476.56,3.26,D,7,3.9,15.0,0,PhD,New York,80.92,0.1164
4712,Rita,Taylor,62.0,Female,Finance,Junior,4.9,80048.27,,3.63,B,11,10.3,7.0,0,High School,Portland,46.85,0.2358
4713,Tina,Williams,46.0,Female,Operations,Lead,12.7,19061.88,818.48,3.8,B,14,3.0,17.0,75,Masters,Austin,82.44,0.4313
4714,Paul,Jones,37.0,Female,Operations,Mid,0.6,91436.86,390.95,9.42,,9,3.2,6.0,0,Bachelors,Austin,74.67,0.4792
4715,Hank,Miller,64.0,Male,Operations,Manager,5.3,44009.29,1976.98,8.5,A,0,6.2,9.0,100,High School,Austin,36.12,0.327
4716,Alice,Davis,55.0,Female,Operations,Senior,1.7,90901.8,1873.4,6.09,B,7,0.9,18.0,100,Bachelors,Seattle,86.9,0.1266
4717,Quinn,Thomas,46.0,Female,Operations,Senior,2.9,91833.4,528.59,6.07,A,5,0.7,9.0,100,Bachelors,New York,59.9,0.025
4718,Leo,Johnson,28.0,Non-Binary,Sales,Mid,7.2,79257.64,125.2,1.51,,2,4.8,15.0,50,Bachelors,Austin,68.85,0.2696
4719,Kate,Miller,58.0,Female,Legal,Junior,0.2,83960.98,739.12,6.85,D,7,1.0,,0,Bachelors,Boston,79.18,0.3495
4720,Eve,Taylor,20.0,Female,HR,Lead,6.3,96175.16,774.02,3.95,A,6,2.9,4.0,100,PhD,Austin,93.03,0.4936
4721,Leo,Taylor,26.0,Male,Legal,Junior,2.3,61096.19,1629.63,6.51,,4,8.2,19.0,0,Masters,Seattle,95.27,0.2006
4722,Quinn,Smith,45.0,Female,Sales,Mid,7.7,89455.45,928.44,8.56,C,6,1.9,16.0,25,Masters,New York,71.01,0.3732
4723,Frank,Miller,26.0,Male,Marketing,Senior,1.1,97586.51,165.31,1.41,C,14,6.8,10.0,100,Bachelors,Atlanta,62.59,0.4847
4724,Alice,Davis,26.0,Male,Support,Mid,9.3,110721.82,722.19,,C,3,2.0,0.0,25,Bachelors,Portland,70.12,0.5061
4725,Eve,Johnson,27.0,Non-Binary,Legal,Junior,7.3,47672.83,964.15,6.08,B,9,0.2,12.0,25,Bachelors,Denver,68.33,0.2279
4726,Ned,Rodriguez,35.0,Male,Sales,Junior,24.8,80987.35,502.0,2.86,B,6,0.5,0.0,25,Bachelors,Miami,88.06,0.2035
4727,Eve,Smith,22.0,Non-Binary,Support,Junior,17.0,50847.24,1705.8,6.82,B,13,2.8,6.0,50,High School,Miami,66.59,0.1498
4728,Alice,Thomas,64.0,Male,Finance,Lead,2.3,49913.72,1703.19,5.99,D,5,1.9,5.0,50,Masters,Atlanta,78.3,0.1024
4729,Rita,Garcia,29.0,Female,Operations,Junior,0.2,79898.61,891.65,7.91,C,8,3.2,12.0,75,Masters,Miami,53.17,0.5493
4730,Paul,Smith,26.0,Male,Sales,Director,7.5,73704.03,1950.57,2.0,F,9,3.7,13.0,50,Bachelors,Austin,97.42,0.1873
4731,Ivy,Williams,40.0,Male,Legal,Junior,6.5,97190.03,85.63,4.99,B,13,14.3,7.0,50,Bachelors,Miami,85.72,0.1304
4732,Sam,Wilson,56.0,Male,HR,Junior,0.2,64384.12,1116.77,9.98,C,7,3.2,2.0,50,Masters,Portland,64.08,0.3
4733,Eve,Garcia,50.0,Female,Legal,Senior,0.9,69050.87,1166.13,7.2,C,13,9.7,4.0,25,Bachelors,Chicago,78.25,0.1747
4734,Bob,Williams,42.0,Male,Operations,Junior,6.2,76653.09,640.52,7.16,C,7,9.5,15.0,25,High School,Denver,95.73,0.2946
4735,Olivia,Davis,,Female,Legal,Senior,17.0,53039.77,95.82,3.86,B,8,10.9,11.0,25,Bachelors,Denver,57.41,0.1734
4736,Grace,Jones,41.0,Male,Engineering,Lead,16.6,56092.46,686.68,1.84,B,7,3.9,7.0,25,PhD,Boston,49.64,0.2638
4737,Diana,Johnson,58.0,Male,Marketing,Junior,1.1,96554.17,557.44,9.55,A,8,1.7,19.0,0,High School,San Francisco,54.48,0.0356
4738,Alice,Brown,46.0,Male,Finance,Lead,3.4,59922.99,2196.75,1.95,D,9,7.7,3.0,75,Bachelors,Chicago,58.08,0.2878
4739,Mona,Rodriguez,23.0,Male,HR,Mid,0.3,98014.48,1413.51,9.93,C,8,1.9,16.0,25,Masters,Denver,58.84,0.1973
4740,Tina,Brown,43.0,Female,Marketing,Junior,4.4,85360.88,868.28,2.13,A,3,11.3,,75,High School,Atlanta,70.22,0.1137
4741,Grace,Martinez,42.0,Female,Sales,Junior,9.8,37954.32,776.2,2.54,B,6,0.6,9.0,50,PhD,Miami,78.3,0.3901
4742,Olivia,Martinez,38.0,Male,Marketing,Manager,10.9,83668.33,2296.72,3.78,B,7,5.7,3.0,75,Masters,Denver,87.59,0.2174
4743,Ned,Davis,61.0,Female,Operations,Junior,4.8,83494.56,121.52,5.61,C,8,3.3,6.0,50,Bachelors,,84.91,0.0617
4744,Sam,Jones,22.0,Female,Operations,Lead,0.7,81304.43,128.24,8.11,C,13,4.7,1.0,25,High School,Chicago,71.46,0.0963
4745,Tina,Wilson,46.0,Male,Engineering,Mid,3.4,68878.71,3024.51,,F,9,,8.0,50,High School,Denver,61.28,0.3926
4746,Rita,Wilson,22.0,Male,Support,Junior,18.8,51318.52,680.24,4.23,C,6,17.8,18.0,25,Bachelors,Boston,85.02,0.1016
4747,Jack,Martinez,47.0,Female,Marketing,Mid,1.8,101616.68,273.47,1.18,A,10,6.3,6.0,25,Masters,Chicago,78.6,0.2016
4748,Ivy,Thomas,36.0,Male,Legal,Lead,2.7,69765.25,134.82,6.55,B,8,1.7,1.0,75,High School,Chicago,55.17,0.2673
4749,Hank,Thomas,50.0,Male,Marketing,Senior,9.6,52565.06,2347.84,7.4,B,10,11.0,0.0,100,Masters,Austin,70.7,0.1706
4750,Jack,Taylor,29.0,Male,Operations,Mid,9.3,82064.31,371.75,4.58,B,7,3.0,9.0,25,Masters,New York,72.16,0.4598
4751,Quinn,Moore,41.0,Female,Support,Lead,17.0,55658.84,317.64,2.65,C,10,1.0,17.0,100,Bachelors,Boston,68.3,0.1609
4752,Bob,Smith,49.0,Male,Sales,Junior,3.4,51120.11,1083.83,3.75,B,7,2.8,5.0,25,Bachelors,Atlanta,88.52,0.1137
4753,Frank,Miller,40.0,Male,Sales,Manager,5.1,63739.6,1491.68,6.9,B,11,1.9,16.0,25,Bachelors,Austin,87.33,0.2133
4754,Eve,Williams,55.0,Male,Finance,Lead,4.4,57361.25,1048.86,5.45,C,11,6.2,13.0,75,Bachelors,Atlanta,80.14,0.3189
4755,Ivy,Martinez,42.0,Male,Legal,Senior,18.4,51930.67,1050.16,7.69,B,11,0.1,16.0,0,PhD,Atlanta,87.81,0.8125
4756,Eve,Davis,57.0,Male,Legal,Lead,10.3,89741.06,415.0,2.96,B,9,10.6,14.0,25,Bachelors,San Francisco,74.53,0.16
4757,Rita,Taylor,31.0,Female,Sales,Mid,12.5,69495.79,1089.02,8.58,C,12,2.8,7.0,0,Masters,Portland,58.85,0.3176
4758,Tina,Anderson,44.0,Male,Marketing,Senior,1.0,99550.16,2070.36,2.4,D,9,0.6,16.0,50,Bachelors,Seattle,65.63,0.5695
4759,Ivy,Williams,39.0,Female,Engineering,Senior,11.0,53200.79,1152.23,3.97,A,6,7.3,18.0,100,Masters,Austin,73.33,0.4589
4760,Quinn,Smith,61.0,Male,Sales,Mid,4.0,,455.95,6.32,C,7,22.2,4.0,50,High School,Austin,51.46,0.3456
4761,Quinn,Jones,26.0,Female,Legal,Senior,0.2,75272.95,1538.03,7.63,C,7,11.7,18.0,25,Masters,Austin,56.04,0.5083
4762,Leo,Johnson,48.0,Female,Legal,Mid,0.4,112831.54,479.14,3.4,C,8,0.9,5.0,75,Masters,Seattle,75.23,0.3022
4763,Grace,Wilson,48.0,Male,Operations,Mid,7.9,83681.71,889.41,9.53,C,11,1.2,0.0,50,Bachelors,Chicago,89.18,0.4689
4764,Charlie,Brown,32.0,Female,Operations,Mid,3.3,142738.23,922.1,7.36,D,5,22.0,7.0,0,High School,Denver,52.19,0.1431
4765,Jack,Smith,22.0,Female,Finance,Junior,14.2,79305.3,3053.48,2.96,A,2,1.1,0.0,50,Masters,Boston,79.67,0.2827
4766,Bob,Rodriguez,21.0,Female,Support,Mid,9.3,77182.15,1182.61,7.53,B,11,1.8,6.0,25,Bachelors,New York,78.43,0.0151
4767,Charlie,Garcia,35.0,Male,Finance,Lead,0.2,24582.02,361.21,7.27,C,8,4.9,2.0,0,Bachelors,Austin,57.66,0.2705
4768,Paul,Davis,49.0,Non-Binary,Marketing,Mid,8.1,81414.84,328.86,7.77,,3,1.7,7.0,75,Masters,Seattle,95.29,0.5798
4769,Bob,Wilson,57.0,Female,Sales,Senior,1.5,75710.69,919.04,9.24,B,5,2.4,6.0,100,Masters,Chicago,79.13,0.1129
4770,Jack,Brown,25.0,Non-Binary,Sales,Junior,3.8,63036.73,2255.21,7.41,C,10,6.8,12.0,0,Bachelors,New York,88.53,0.6422
4771,Frank,Rodriguez,64.0,Female,Finance,Mid,6.9,68990.86,94.23,4.17,B,9,4.5,16.0,50,High School,Austin,81.86,0.2243
4772,Kate,Johnson,26.0,Female,Sales,Junior,14.4,70501.79,930.26,8.11,D,13,8.3,2.0,75,Bachelors,Boston,67.2,0.4182
4773,Grace,Rodriguez,24.0,Female,Marketing,Junior,4.3,68041.56,2061.96,7.26,C,9,7.5,,0,Masters,Seattle,97.58,0.1222
4774,Olivia,Anderson,26.0,Female,Engineering,Senior,11.6,117973.73,1366.17,6.17,B,8,8.0,10.0,75,Bachelors,Denver,86.62,0.517
4775,Frank,Jones,53.0,Non-Binary,Support,Senior,10.7,63841.04,2623.34,4.18,C,6,1.0,1.0,50,Bachelors,Atlanta,33.78,0.2449
4776,Tina,Thomas,51.0,Male,Operations,Junior,3.7,75724.9,710.67,9.29,C,7,1.5,12.0,50,Bachelors,Austin,72.34,0.1574
4777,Ivy,Garcia,32.0,Female,Marketing,Mid,4.9,63114.18,331.95,5.61,B,5,1.0,9.0,75,Masters,San Francisco,68.65,0.434
4778,Tina,Williams,49.0,Male,Sales,Lead,8.4,89235.49,702.02,6.65,D,12,0.7,13.0,50,Masters,Portland,53.64,0.4048
4779,Leo,Brown,44.0,Female,Marketing,Junior,0.2,75888.8,376.66,4.74,A,8,9.5,8.0,0,Bachelors,Boston,49.85,0.4626
4780,Sam,Garcia,40.0,Male,Operations,Junior,15.5,65841.97,2950.46,8.03,B,9,0.0,18.0,75,PhD,Seattle,67.66,0.071
4781,Tina,Miller,40.0,Male,HR,Senior,10.3,29628.71,980.62,4.07,C,9,4.9,,100,Masters,New York,31.62,0.2815
4782,Charlie,Smith,47.0,Female,Legal,Junior,2.0,77352.78,1141.82,8.3,D,7,10.3,18.0,25,Bachelors,Seattle,83.8,0.0716
4783,Olivia,Miller,39.0,Male,Operations,Director,27.8,65189.32,339.51,1.97,B,6,0.9,11.0,25,Bachelors,Miami,60.97,0.1267
4784,Bob,Smith,53.0,Female,Legal,Senior,1.4,70663.71,524.56,7.38,C,10,13.4,13.0,75,PhD,Atlanta,84.53,0.1334
4785,Bob,Jones,24.0,Female,Operations,Mid,17.2,45985.93,1678.47,5.29,A,7,15.8,3.0,50,Bachelors,Chicago,75.2,0.2371
4786,Charlie,Garcia,37.0,Male,HR,Mid,2.7,103532.21,830.2,7.29,D,12,4.3,15.0,0,PhD,Seattle,49.72,0.2523
4787,Frank,Thomas,58.0,Male,Sales,Senior,10.1,90848.35,624.07,5.78,B,6,5.5,9.0,100,Bachelors,Chicago,58.43,0.4559
4788,Olivia,Johnson,,Female,Sales,Junior,4.3,103475.53,950.37,2.21,C,4,1.0,2.0,0,High School,Atlanta,88.88,0.3576
4789,Jack,Moore,30.0,Male,Support,Manager,9.3,269071.3517546644,634.27,5.29,C,9,20.7,9.0,50,Bachelors,Miami,70.21,0.2634
4790,Ivy,Moore,36.0,Female,Engineering,Senior,1.2,85030.98,59.55,9.68,A,5,6.7,3.0,100,PhD,Boston,84.41,0.4922
4791,Alice,Thomas,64.0,Non-Binary,Operations,Junior,2.2,46869.78,243.84,7.79,B,8,3.6,14.0,25,Masters,Atlanta,89.47,0.3499
4792,Paul,Martinez,41.0,Male,Marketing,Senior,0.7,112554.52,905.06,3.7,B,8,3.5,19.0,0,Bachelors,Denver,65.29,0.2323
4793,Frank,Rodriguez,56.0,Male,Engineering,Junior,14.0,51592.03,1686.74,9.5,D,2,4.8,2.0,0,Masters,Chicago,56.36,0.2217
4794,Ivy,Taylor,39.0,Male,Sales,Junior,2.5,66095.03,566.25,8.01,B,6,1.0,16.0,25,Bachelors,Chicago,61.73,0.0946
4795,Diana,Martinez,25.0,Female,Sales,Senior,8.3,87551.85,2300.15,4.28,,9,4.5,,0,Bachelors,Austin,65.31,0.1521
4796,Bob,Garcia,53.0,Male,Support,Senior,12.0,88643.9,1652.45,6.43,A,9,0.4,4.0,25,Bachelors,Portland,82.97,0.531
4797,Diana,Miller,33.0,Male,Support,Senior,16.2,84589.21,1824.85,4.84,A,8,4.6,16.0,75,Bachelors,Denver,64.87,0.0934
4798,Alice,Taylor,42.0,Female,Support,Junior,0.8,63193.65,201.17,1.87,D,4,4.3,7.0,25,Masters,Austin,83.43,0.4213
4799,Sam,Moore,39.0,Non-Binary,Finance,Senior,15.6,58647.5,1596.27,8.25,C,7,2.2,13.0,25,Bachelors,Atlanta,63.08,0.1672
4800,Jack,Martinez,32.0,Male,Engineering,Junior,1.5,127759.72,535.65,2.72,C,8,0.5,,75,Bachelors,Chicago,58.98,0.4476
4801,Olivia,Moore,63.0,Male,Sales,Senior,9.3,71135.09,2397.1,5.12,D,7,4.0,7.0,75,High School,Miami,83.05,0.2163
4802,Sam,Davis,60.0,Non-Binary,HR,Senior,9.1,68441.03,710.13,7.32,F,7,,16.0,50,High School,Atlanta,79.87,0.0825
4803,Paul,Wilson,51.0,Female,Legal,Senior,0.1,56301.76,515.83,9.39,A,7,1.9,19.0,50,Bachelors,Austin,45.37,0.4265
4804,Diana,Moore,45.0,Female,Finance,Manager,1.7,77382.75,531.9,1.56,B,6,2.8,12.0,100,Bachelors,Denver,70.15,0.2373
4805,Bob,Thomas,33.0,Female,Marketing,Lead,4.7,76356.5,1424.09,4.54,B,6,0.3,5.0,25,Masters,Chicago,72.83,0.2599
4806,Mona,Martinez,55.0,Non-Binary,Legal,Director,3.8,71643.02,184.75,6.53,D,7,,0.0,100,Bachelors,Miami,39.45,0.0828
4807,Alice,Smith,27.0,Female,Finance,Director,17.6,80397.99,1009.88,8.01,B,10,0.8,13.0,75,Masters,San Francisco,70.36,0.0744
4808,Quinn,Taylor,59.0,Female,Support,Lead,3.1,110797.83,796.36,9.29,C,9,4.0,,25,Bachelors,Austin,44.44,0.1821
4809,Mona,Davis,41.0,Female,Operations,Director,19.4,58908.84,413.45,1.0,D,4,1.7,17.0,25,Bachelors,Boston,40.2,0.0397
4810,Diana,Brown,41.0,Female,Operations,Lead,4.3,72947.84,1801.99,6.65,C,10,1.3,17.0,25,High School,Boston,53.18,0.3462
4811,Grace,Martinez,35.0,Male,Marketing,Senior,23.3,57747.33,1343.19,1.06,A,10,5.0,5.0,75,Bachelors,Austin,78.86,0.1985
4812,Quinn,Davis,46.0,Male,HR,Junior,9.4,78483.36,437.11,8.09,B,5,4.5,16.0,0,Bachelors,Seattle,93.18,0.0681
4813,Ivy,Thomas,29.0,Female,Marketing,Junior,12.4,59493.67,292.46,2.35,A,6,2.1,3.0,100,High School,Boston,48.31,0.397
4814,Diana,Moore,44.0,Male,Engineering,Lead,0.8,60440.25,750.32,9.05,B,6,13.8,16.0,50,PhD,Portland,75.4,0.3406
4815,Sam,Garcia,50.0,Female,Legal,Mid,6.2,,1368.89,2.4,B,5,2.5,1.0,50,High School,Miami,80.59,0.1466
4816,Alice,Wilson,40.0,Male,Marketing,Lead,1.1,74151.49,1169.81,7.88,A,8,1.1,3.0,0,Masters,Seattle,64.95,0.4064
4817,Jack,Rodriguez,46.0,Female,Marketing,Mid,2.5,81454.93,1391.75,3.6,D,7,,16.0,25,Masters,Denver,75.89,0.3418
4818,Diana,Wilson,36.0,Male,Finance,Mid,6.8,112930.48,113.39,6.02,F,4,6.1,14.0,50,Masters,San Francisco,71.92,0.3236
4819,Ivy,Brown,52.0,Female,HR,Senior,9.1,82329.05,385.65,6.48,F,4,6.9,3.0,75,High School,Atlanta,83.27,0.4273
4820,Mona,Johnson,50.0,Female,Marketing,Manager,0.3,62106.95,1094.42,2.86,B,11,9.5,0.0,25,Bachelors,New York,78.32,0.0451
4821,Ned,Taylor,61.0,Male,Engineering,Junior,5.3,42087.06,437.06,3.69,,7,8.0,19.0,75,Bachelors,Portland,81.55,0.3106
4822,Jack,Johnson,45.0,Female,Finance,Lead,5.8,45131.69,1825.82,1.97,C,9,9.4,7.0,100,Masters,Atlanta,52.8,0.5683
4823,Frank,Jones,40.0,Male,HR,Lead,0.6,43496.18,696.22,1.05,D,4,,8.0,25,Bachelors,New York,67.1,0.454
4824,Paul,Martinez,55.0,Male,HR,Mid,4.9,113316.92,304.66,3.16,D,8,4.8,9.0,75,High School,San Francisco,89.45,0.5302
4825,Frank,Rodriguez,20.0,Male,Sales,Mid,8.8,78331.83,275.45,5.64,,12,5.6,11.0,0,Bachelors,Chicago,69.33,0.497
4826,Quinn,Anderson,23.0,Male,Operations,Junior,0.4,59174.74,960.96,7.42,B,10,1.7,6.0,0,PhD,Miami,40.92,0.5549
4827,Jack,Williams,23.0,Non-Binary,Legal,Junior,10.0,235826.5135503109,337.18,8.14,C,6,25.8,4.0,50,Bachelors,Boston,92.23,0.1381
4828,Rita,Davis,45.0,Male,Engineering,Mid,6.0,53165.63,126.25,1.63,C,10,8.2,7.0,100,Bachelors,Boston,95.31,0.3039
4829,Rita,Brown,23.0,Female,Operations,Junior,12.5,58595.41,447.22,3.45,B,6,12.3,17.0,25,Masters,Denver,80.39,0.184
4830,Charlie,Garcia,28.0,Male,Finance,Junior,1.7,100957.61,3002.27,7.93,B,7,0.8,12.0,100,Bachelors,Portland,57.58,0.43
4831,Tina,Martinez,49.0,Female,Finance,Lead,12.5,71341.24,72.85,5.33,B,2,0.2,8.0,100,Bachelors,Austin,78.17,0.0658
4832,Olivia,Garcia,64.0,Male,Engineering,Senior,0.7,40155.74,,2.64,D,9,0.1,4.0,100,Masters,Miami,90.4,0.2115
4833,Olivia,Williams,23.0,Female,HR,Senior,3.6,122830.1,530.68,4.53,D,4,10.1,9.0,25,Bachelors,Austin,60.25,0.3952
4834,Diana,Taylor,24.0,Female,Support,Junior,1.6,46916.45,454.02,3.43,C,7,4.0,6.0,100,Bachelors,Austin,63.41,0.4394
4835,Ivy,Jones,64.0,Female,Marketing,Lead,14.6,59001.62,762.41,1.46,C,2,1.8,15.0,50,Bachelors,Denver,64.34,0.2855
4836,Sam,Anderson,42.0,Male,Engineering,Lead,8.5,100823.18,1059.99,7.87,B,4,8.2,1.0,0,Masters,Austin,57.63,0.3141
4837,Quinn,Williams,35.0,Female,Finance,Mid,0.2,81133.29,1563.54,3.63,C,3,5.2,9.0,25,PhD,Denver,76.71,0.2833
4838,Kate,Wilson,41.0,Male,Operations,Manager,0.1,61661.69,3757.78,9.51,A,12,4.8,9.0,50,High School,Austin,80.36,0.327
4839,Ivy,Moore,56.0,Male,Legal,Lead,2.4,44909.93,1397.22,8.99,B,12,8.0,12.0,50,Bachelors,Denver,89.52,0.0652
4840,Jack,Wilson,27.0,Male,Engineering,Senior,1.1,50732.82,1819.15,7.45,D,13,3.2,1.0,75,Bachelors,Boston,77.58,0.2507
4841,Rita,Moore,52.0,Male,HR,Senior,7.0,,558.41,3.94,C,7,0.9,4.0,50,Bachelors,Denver,80.44,0.0626
4842,Tina,Smith,57.0,Male,Legal,Junior,7.6,72154.7,781.91,,C,16,12.5,3.0,100,Bachelors,New York,46.48,0.3992
4843,Mona,Miller,62.0,Female,Legal,Mid,19.9,76203.36,712.18,5.28,A,8,,10.0,0,Masters,Miami,62.07,0.5831
4844,Hank,Brown,35.0,Male,Legal,Junior,21.3,68729.6,474.3,4.19,B,8,1.4,13.0,100,Bachelors,New York,58.5,0.0785
4845,Grace,Taylor,24.0,Male,Sales,Junior,7.5,71137.3,874.16,9.11,C,9,2.0,19.0,100,Masters,,59.56,0.2373
4846,Quinn,Miller,35.0,Male,Legal,Junior,0.0,48884.09,222.05,2.11,A,7,8.6,14.0,50,High School,Portland,86.04,0.0826
4847,Olivia,Williams,26.0,Female,Sales,Manager,3.1,78448.99,534.25,7.52,B,6,,4.0,25,Masters,Atlanta,88.05,0.2435
4848,Tina,Anderson,20.0,Female,Marketing,Junior,5.0,100171.41,2003.72,6.5,B,8,7.5,11.0,25,Masters,Boston,62.97,0.5604
4849,Olivia,Moore,28.0,Male,Marketing,Director,4.8,68418.58,965.62,8.26,B,13,0.3,16.0,0,Bachelors,Chicago,63.31,0.3755
4850,Alice,Moore,37.0,Female,Legal,Senior,6.5,67989.69,2025.89,,B,5,2.6,1.0,75,Bachelors,New York,88.53,0.4916
4851,Ned,Wilson,64.0,Female,HR,Junior,22.6,73826.02,979.91,6.67,B,8,7.5,,100,Bachelors,Boston,76.21,0.2379
4852,Eve,Jones,,Male,Operations,Mid,15.2,96600.51,713.87,9.66,C,7,3.1,16.0,25,Bachelors,New York,89.1,0.1667
4853,Kate,Jones,43.0,Female,Marketing,Junior,0.8,52316.09,345.3,1.83,A,6,5.6,0.0,50,Masters,Chicago,84.78,0.207
4854,Paul,Moore,47.0,Female,Sales,Director,2.2,103918.64,826.62,1.94,B,6,,4.0,100,Masters,Miami,89.48,0.1834
4855,Bob,Thomas,29.0,Female,HR,Lead,12.5,81266.89,480.87,,D,6,1.2,12.0,100,Bachelors,Seattle,95.01,0.4958
4856,Hank,Johnson,28.0,Male,Legal,Junior,12.2,72630.98,263.2,5.25,B,7,7.1,16.0,75,Bachelors,Austin,67.11,0.0839
4857,Kate,Wilson,32.0,Male,HR,Manager,2.3,98691.25,380.29,2.8,B,15,1.1,10.0,100,Masters,Atlanta,76.58,0.5534
4858,Rita,Martinez,,Male,HR,Senior,9.2,45994.63,1211.68,1.74,B,4,17.7,19.0,75,Bachelors,Chicago,30.67,0.5792
4859,Charlie,Anderson,42.0,Female,Engineering,Junior,7.8,83485.0,1962.31,1.2,B,4,2.3,19.0,25,Masters,Atlanta,89.33,0.2952
4860,Alice,Johnson,36.0,Female,Operations,Senior,4.5,81466.81,1286.37,7.88,B,9,1.1,,25,PhD,Atlanta,72.15,0.5119
4861,Kate,Brown,26.0,Male,Legal,Senior,1.6,,361.33,5.37,C,8,1.1,19.0,100,Masters,Atlanta,57.31,0.3454
4862,Paul,Moore,,Male,Operations,Junior,15.4,82134.04,966.72,8.59,,4,1.0,6.0,100,Bachelors,Boston,34.14,0.3222
4863,Rita,Brown,59.0,Female,Marketing,Lead,7.9,78232.71,656.86,,B,7,2.1,4.0,75,Bachelors,Austin,85.32,0.3381
4864,Paul,Brown,55.0,Female,Support,Junior,1.3,68067.76,1094.04,7.33,A,9,4.4,10.0,50,Bachelors,Denver,64.46,0.3888
4865,Jack,Garcia,39.0,Female,Operations,Mid,8.5,90981.99,533.46,5.4,B,8,10.7,8.0,100,Bachelors,Miami,78.6,0.1895
4866,Rita,Johnson,43.0,Female,Finance,Junior,9.5,59421.41,1492.7,6.51,B,11,13.6,10.0,75,Bachelors,Miami,77.35,0.0373
4867,Frank,Garcia,24.0,Female,Sales,Director,15.3,77947.07,1492.84,4.33,B,12,4.6,5.0,0,PhD,Boston,86.74,0.1463
4868,Sam,Miller,64.0,Male,Marketing,Lead,1.8,69103.18,1361.51,1.73,D,9,5.0,17.0,75,PhD,Seattle,69.89,0.0921
4869,Diana,Wilson,25.0,Male,Legal,Junior,31.4,58476.67,924.95,9.53,A,13,3.7,14.0,100,Bachelors,,87.14,0.4902
4870,Mona,Martinez,47.0,Male,Operations,Mid,1.2,83063.46,1525.34,8.52,F,8,2.1,16.0,100,PhD,Portland,91.37,0.6771
4871,Ned,Williams,24.0,Female,Sales,Junior,6.4,67429.81,214.18,3.81,F,8,3.8,11.0,0,Bachelors,Atlanta,67.63,0.1503
4872,Charlie,Wilson,58.0,Male,Legal,Lead,7.5,,628.13,9.63,C,11,0.9,18.0,25,Bachelors,Miami,60.66,0.1338
4873,Jack,Anderson,57.0,Female,Legal,Junior,3.8,32376.55,1842.95,3.7,C,8,1.9,4.0,25,Bachelors,Seattle,93.83,0.3508
4874,Frank,Davis,21.0,Female,Marketing,Lead,4.5,89359.26,359.78,4.99,D,4,1.1,4.0,0,High School,Chicago,49.98,0.2577
